Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,fraud_probability,is_predicted_fraud
15252,2020-06-26 15:13:41,4997733566924489,fraud_Pagac LLC,shopping_pos,1386.56,Stephanie,Taylor,F,598 Martin Pine Suite 365,Saint Paul,MN,55128,44.9913,-92.9487,753116,Fisheries officer,1971-08-06,978037003016392efb411c884f93869e,1372259621,45.841501,-93.887667,0,0.94327587,1
15458,2020-06-26 16:53:18,4469777115158234880,fraud_Barrows PLC,shopping_pos,3936.15,Gregory,Graham,M,4005 Dana Glens,Methuen,MA,1844,42.728,-71.181,47249,Market researcher,1980-11-22,d16079eb11554610a9d6f00c66eb75ef,1372265598,42.74077,-70.224448,0,0.90379375,1
15859,2020-06-26 20:36:36,213112402583773,fraud_Rempel Inc,shopping_net,1061.45,Ana,Howell,F,4664 Sanchez Common Suite 930,Bradley,SC,29819,34.0326,-82.2027,1523,Research scientist (physical sciences),1984-06-03,b77e7a9659a334a4780e693bc153b06e,1372278996,34.804487,-82.573738,0,0.89119273,1
15997,2020-06-26 21:45:35,6011652924285713,"fraud_Boehm, Block and Jakubowski",misc_pos,596.49,Kathryn,Smith,F,19838 Tonya Prairie Apt. 947,Rocky Mount,MO,65072,38.2911,-92.7059,1847,Tax inspector,1988-10-26,237bb58628894b1ae432a4fd4a99ec7c,1372283135,37.672964,-92.99238,0,0.84083086,1
16050,2020-06-26 22:08:07,213161231269724,"fraud_Herman, Treutel and Dickens",misc_net,749.59,Alyssa,Morgan,F,622 Robin Run Suite 764,Gadsden,AL,35901,34.048,-85.9246,67082,Physiological scientist,1963-02-09,decbf2d0117525e5104b9c8bf353dd1c,1372284487,34.483166,-86.33510799999999,1,0.9906929,1
16078,2020-06-26 22:20:01,213161231269724,fraud_Heathcote LLC,shopping_net,1129.53,Alyssa,Morgan,F,622 Robin Run Suite 764,Gadsden,AL,35901,34.048,-85.9246,67082,Physiological scientist,1963-02-09,7950c9c41b8854359ef6307ed6d15678,1372285201,34.539133,-86.76194100000001,1,0.9811623,1
16080,2020-06-26 22:20:54,4681699462969,"fraud_Streich, Dietrich and Barton",shopping_net,1523.23,Joseph,Gonzalez,M,319 Wendy Fort Suite 179,Murfreesboro,TN,37132,35.8596,-86.421,158701,"Journalist, newspaper",1978-03-06,f384dc71f142db2765235da5ec68f3ab,1372285254,36.796014,-87.044075,0,0.97456646,1
16155,2020-06-26 22:55:04,213161231269724,fraud_Volkman Ltd,misc_net,844.29,Alyssa,Morgan,F,622 Robin Run Suite 764,Gadsden,AL,35901,34.048,-85.9246,67082,Physiological scientist,1963-02-09,e8cdb55d2b4a6f26f9d999bcd65fead1,1372287304,34.590163000000004,-85.76717099999999,1,0.9906144,1
16196,2020-06-26 23:18:46,6544734391390261,fraud_Schumm PLC,shopping_net,949.88,John,Myers,M,701 Wilson Divide,Highland,IN,46322,41.55,-87.4569,23727,Community arts worker,1982-02-08,913d395d3dfc5d93fdf25dc9f7870653,1372288726,41.618135,-87.55474699999999,1,0.91367346,1
16209,2020-06-26 23:26:59,6011399591920186,fraud_Jewess LLC,shopping_pos,1517.62,Maria,Roy,F,58665 Nicholas Ford Suite 348,Sheffield,MA,1257,42.1001,-73.3611,2121,Radio producer,1973-10-14,259a4f5010ad11936a01536fd25f712c,1372289219,42.785375,-72.429684,0,0.9692951,1
16221,2020-06-26 23:34:26,3576431665303017,fraud_Morissette PLC,shopping_pos,780.08,Jessica,Ward,F,72269 Elizabeth Field Apt. 132,Phoenix,AZ,85020,33.5623,-112.0559,1312922,Contractor,1981-10-24,592702affae81ff3635c8e4849053e3d,1372289666,33.99152,-112.748231,0,0.8694723,1
16229,2020-06-26 23:37:45,6544734391390261,fraud_Boyer PLC,shopping_net,935.06,John,Myers,M,701 Wilson Divide,Highland,IN,46322,41.55,-87.4569,23727,Community arts worker,1982-02-08,9d24c700341ca7aa0e9b3d48fcf4e2b1,1372289865,41.155063,-86.64502900000001,1,0.936925,1
16231,2020-06-26 23:38:10,6544734391390261,fraud_Kerluke-Abshire,shopping_net,1025.61,John,Myers,M,701 Wilson Divide,Highland,IN,46322,41.55,-87.4569,23727,Community arts worker,1982-02-08,92cb4901841afb9c374df14d36dfac38,1372289890,41.802631,-88.38959200000001,1,0.98033845,1
16268,2020-06-26 23:56:16,4755696071492,fraud_Kozey-Boehm,shopping_net,2507.89,Robert,Evans,M,01892 Patricia Vista Apt. 828,Sachse,TX,75048,32.9643,-96.6012,20328,Site engineer,1985-06-20,a7043b9307d90679e11ecf2272868864,1372290976,32.980613,-97.133892,0,0.95237213,1
16348,2020-06-27 01:01:50,4003771737807706,fraud_Klocko LLC,misc_net,718.49,Danielle,Hayden,F,03368 Michelle Trail,Gregory,AR,72059,35.1791,-91.2594,37,"Lecturer, further education",1958-01-01,8df94c023adb2e21f51174954d0276ae,1372294910,35.231921,-91.660502,0,0.7289864,1
16442,2020-06-27 02:06:49,6544734391390261,"fraud_Tillman, Fritsch and Schmitt",misc_net,764.71,John,Myers,M,701 Wilson Divide,Highland,IN,46322,41.55,-87.4569,23727,Community arts worker,1982-02-08,edcfe3e9c8859adcb31bba8bdb90286d,1372298809,41.870903000000006,-87.172741,1,0.80428714,1
16703,2020-06-27 05:29:42,4661996144291811856,"fraud_Kerluke, Considine and Macejkovic",misc_net,1179.71,Linda,Park,F,24607 Charles Mountains,Fenelton,PA,16034,40.8555,-79.7372,2054,Operations geologist,1963-08-04,e0a96f24cf9f7bd59bb75239df3ee020,1372310982,40.134672,-79.06895300000001,0,0.7474026,1
16790,2020-06-27 06:40:00,4826655832045236,"fraud_Hayes, Marquardt and Dibbert",misc_net,500.71,Tami,Forbes,F,5204 Robinson Plaza Suite 897,Barnstable,MA,2630,41.6983,-70.3001,1850,Counselling psychologist,1963-12-29,e83def93e7131326d5533d5fafa2140a,1372315200,41.155077,-70.611411,0,0.58849025,1
16849,2020-06-27 07:27:01,6011388901471808,fraud_Kerluke PLC,misc_net,637.34,Jacqueline,Marsh,F,950 Sheryl Spurs,Dunlevy,PA,15432,40.1151,-79.8627,427,Mining engineer,1951-02-05,928166b786bd4fdf66a84fd7c1f6ab89,1372318021,40.690037,-79.97484399999999,0,0.76113456,1
17219,2020-06-27 12:07:39,213148039875802,fraud_Kozey-Boehm,shopping_net,1154.19,Jill,Jacobs,F,034 Kimberly Mountains,Brandon,FL,33510,27.9551,-82.2966,79613,Environmental consultant,1978-11-30,2adc239f593f37b8928feacc65f27780,1372334859,28.006662,-81.891037,0,0.5800435,1
17320,2020-06-27 13:06:22,6011399591920186,fraud_Schumm PLC,shopping_net,856.83,Maria,Roy,F,58665 Nicholas Ford Suite 348,Sheffield,MA,1257,42.1001,-73.3611,2121,Radio producer,1973-10-14,7bccf16fd21b3e2906a25d6206afd84d,1372338382,42.524767,-72.73586999999999,0,0.53043187,1
17404,2020-06-27 13:44:27,371226440126102,"fraud_Quitzon, Green and Bashirian",shopping_pos,2227.37,Stacy,Lambert,F,85430 Julie Trafficway Suite 792,Mulberry Grove,IL,62262,38.9311,-89.2463,1810,Race relations officer,1974-12-24,b7736891a172c8f7e519ac4e6429ad3a,1372340667,38.802514,-89.52415500000001,0,0.8719275,1
17455,2020-06-27 14:10:33,4129767952109660,"fraud_Turner, Ruecker and Parisian",misc_pos,1118.11,Cheryl,Ballard,F,248 James Squares Apt. 838,Halstad,MN,56548,47.3551,-96.798,771,"Scientist, audiological",1972-06-14,e7c2542c20a519683f68b6a30579ff58,1372342233,46.508907,-96.598457,0,0.93037707,1
17711,2020-06-27 16:14:03,6544734391390261,fraud_Schumm PLC,shopping_net,917.11,John,Myers,M,701 Wilson Divide,Highland,IN,46322,41.55,-87.4569,23727,Community arts worker,1982-02-08,75c0ae4b4a70b9905579fcb4b612569e,1372349643,40.691289000000005,-87.41234399999999,1,0.8334038,1
17941,2020-06-27 18:08:50,3598014571045296,"fraud_Schuppe, Nolan and Hoeger",shopping_pos,2079.2,Lisa,Clark,F,07943 Davis River,Grimesland,NC,27837,35.558,-77.2566,5903,Manufacturing systems engineer,1993-10-07,1ed1b0fa3687011be2a990a53e23424c,1372356530,34.714781,-76.81024000000001,0,0.9187192,1
18142,2020-06-27 19:47:59,3573386445588324,fraud_Volkman Ltd,misc_net,667.17,Stephanie,Murphy,F,526 Stacy Walks,Barnard,SD,57426,45.7205,-98.5534,63,Systems developer,1969-10-30,276495f58de3af46843647fdd00843eb,1372362479,46.0403,-97.71046,1,0.98014313,1
18205,2020-06-27 20:18:28,3500969075198072,fraud_Jast Ltd,shopping_net,934.86,Kenneth,Sanchez,M,0110 Ashley Forest,Tekoa,WA,99033,47.2271,-117.0819,895,Clothing/textile technologist,1999-05-31,f5a36c79c135dac1d8dd05c1b0785305,1372364308,46.292585,-117.06859,0,0.87114745,1
18465,2020-06-27 22:24:48,60487002085,fraud_Tillman LLC,travel,2758.46,David,White,M,66234 Hall Lock Suite 758,Jackson,MS,39211,32.3739,-90.1293,233060,"Horticulturist, commercial",1972-08-15,22b7b5b63000cf526ab433d8204207d9,1372371888,33.010465,-89.50255899999999,0,0.94624794,1
18509,2020-06-27 22:55:13,3573386445588324,fraud_Spencer PLC,entertainment,614.72,Stephanie,Murphy,F,526 Stacy Walks,Barnard,SD,57426,45.7205,-98.5534,63,Systems developer,1969-10-30,140105375e97c577a1a0d363e4cedcd4,1372373713,44.920705,-99.264799,1,0.9817577,1
18534,2020-06-27 23:04:11,213161231269724,"fraud_Towne, Greenholt and Koepp",shopping_net,996.41,Alyssa,Morgan,F,622 Robin Run Suite 764,Gadsden,AL,35901,34.048,-85.9246,67082,Physiological scientist,1963-02-09,3d267ca2d3dfdd0330952d5e751fc11d,1372374251,34.247756,-84.94930500000001,1,0.9723697,1
18537,2020-06-27 23:07:02,213161231269724,fraud_Medhurst PLC,shopping_net,895.25,Alyssa,Morgan,F,622 Robin Run Suite 764,Gadsden,AL,35901,34.048,-85.9246,67082,Physiological scientist,1963-02-09,e97bba7a016e370eb4523ef437e3020a,1372374422,33.710897,-85.09965600000001,1,0.9740621,1
18572,2020-06-27 23:26:42,213161231269724,fraud_Bashirian Group,shopping_net,1134.41,Alyssa,Morgan,F,622 Robin Run Suite 764,Gadsden,AL,35901,34.048,-85.9246,67082,Physiological scientist,1963-02-09,815353b246f784616181388d7be9000d,1372375602,33.114693,-85.83744300000001,1,0.9841674,1
18587,2020-06-27 23:34:41,3527536963490470,fraud_Ankunding LLC,shopping_net,3640.18,Teresa,Stein,F,2838 White Fields Apt. 473,Brunson,SC,29911,32.9413,-81.1807,1725,Social researcher,1974-12-05,078d961374d40545d652c035d73d9ce6,1372376081,32.786044,-81.439775,0,0.94519323,1
18651,2020-06-28 00:11:22,6538891242532018,fraud_Donnelly PLC,misc_net,513.93,Jodi,Rodriguez,F,5796 Lee Coves Apt. 286,Walnut Ridge,AR,72476,36.0244,-90.9288,7155,"Engineer, control and instrumentation",1977-03-23,f9d9e0dd6dca97eeaa0db155f5eea839,1372378282,36.007498,-91.556485,0,0.8332088,1
18845,2020-06-28 01:43:12,4681601008538160,fraud_Schmeler Inc,misc_pos,460.73,Tammy,Davis,F,77663 Colleen Freeway,Moundsville,WV,26041,39.9148,-80.73100000000001,16183,Physiotherapist,1977-08-12,50d7b206241c36e31b7a8e0888b4e151,1372383792,39.598104,-80.222122,0,0.8619413,1
19104,2020-06-28 04:10:45,180064817343047,fraud_Medhurst PLC,shopping_net,1257.65,Patricia,Gonzalez,F,8973 Mark Drive,Stephensport,KY,40170,37.9048,-86.524,344,Chartered public finance accountant,1967-03-30,644b4f95cd5bcbc32a5d911e7e9c6fcb,1372392645,37.010604,-87.361419,0,0.577398,1
19554,2020-06-28 08:25:18,6535328428560433,fraud_Mante Group,misc_net,589.76,Michelle,Beck,F,2887 Olson Road Suite 439,Minneapolis,MN,55428,45.0632,-93.3811,1022298,Analytical chemist,1967-10-28,f67516737888f501eec14b120266d057,1372407918,45.613693,-93.805863,0,0.7324037,1
19667,2020-06-28 09:30:36,4025612008285111,fraud_Gutmann-Upton,misc_pos,1100.46,Krystal,Key,F,23142 Montoya Island Apt. 742,Corsica,PA,15829,41.1762,-79.1976,1274,Maintenance engineer,1949-03-20,387aa59b0d6d8167873497851e82019b,1372411836,40.710765,-79.58014399999999,0,0.8086806,1
20007,2020-06-28 12:24:51,374656033243756,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,2954.45,David,Lewis,M,1499 Michael Rue,Arlington,VA,22213,38.8954,-77.1633,207410,Mudlogger,1984-07-03,7cb77a823bd2c1c2af3a1a9d4f0b0c45,1372422291,38.885963,-76.22073,0,0.858209,1
20275,2020-06-28 13:56:47,630423337322,fraud_Lynch Ltd,shopping_pos,1002.5,Stephanie,Gill,F,43039 Riley Greens Suite 393,Orient,WA,99160,48.8878,-118.2105,149,Special educational needs teacher,1978-06-21,a193bcda9aa36f69954eb0a7df1484ee,1372427807,47.975649,-118.9508,0,0.7266455,1
20280,2020-06-28 13:58:30,3566094707272327,fraud_Botsford Ltd,shopping_pos,1263.7,Kristina,Stewart,F,47029 Jimmy Tunnel Apt. 106,Newhall,CA,91321,34.3795,-118.523,34882,Health physicist,1971-04-25,caac65f27183f6a3078dc4d57d7495e8,1372427910,33.654079,-118.31808,0,0.7304471,1
20398,2020-06-28 14:43:51,3595192916105588,fraud_Stiedemann Inc,misc_pos,1009.64,Dustin,Roberts,M,3283 James Station,Fayetteville,NC,28314,35.0583,-79.008,238602,"Scientist, research (maths)",1993-05-14,a798fc7717d0c361176ce0e5d9057854,1372430631,35.774349,-79.384796,0,0.76576376,1
20532,2020-06-28 15:20:07,3543299015720986,fraud_Lesch Ltd,shopping_pos,1604.22,Angela,White,F,137 Adam Dale,Lebanon,VA,24266,36.8809,-82.0956,9521,"Teacher, English as a foreign language",1977-10-19,ea0b18f12dfa3eb06f18ceb342993e8e,1372432807,37.106337,-82.643512,0,0.8930882,1
20977,2020-06-28 17:58:50,3576021480694169,"fraud_Yost, Block and Koepp",misc_pos,1758.56,Dawn,Gray,F,9486 Joel Common Suite 554,Topeka,KS,66618,39.1329,-95.7023,163415,Secondary school teacher,2004-12-30,5228e75e7661450c08872a77c763316e,1372442330,39.269626,-96.505833,0,0.8914232,1
21076,2020-06-28 18:37:31,2254917871818484,"fraud_Lehner, Reichert and Mills",misc_pos,770.77,Margaret,Gibson,F,382 Williams Stream Suite 197,Scotland,MD,20687,38.0828,-76.3477,313,Insurance underwriter,1976-03-26,725259040882d8a2ab8035714fd74b3c,1372444651,38.555841,-76.978652,0,0.8959637,1
21497,2020-06-28 20:58:46,4998109455173950,"fraud_Watsica, Haag and Considine",shopping_pos,642.63,Mary,Pruitt,F,2819 Luke Greens Suite 563,Kansas City,MO,64114,38.9621,-94.5959,545147,Counsellor,1987-11-18,559b9f040b677f99697d6aa77c4b72a0,1372453126,39.961951,-94.115379,0,0.52551216,1
21501,2020-06-28 21:00:45,36913587729122,"fraud_Heathcote, Yost and Kertzmann",shopping_net,655.19,Ana,Mccormick,F,4503 Patricia Route,Meridian,ID,83646,43.6498,-116.4306,84106,Intelligence analyst,1971-02-11,ab629eac0ecbbecaddba336ebf7d4a47,1372453245,42.975696,-116.946598,0,0.75550777,1
21704,2020-06-28 22:07:17,4279161831637,"fraud_Goyette, Howell and Collier",shopping_pos,1029.49,Lisa,Hendrix,F,35737 Kirby Fall Suite 409,Vanderbilt,PA,15486,40.0246,-79.6955,2303,Physiotherapist,1987-08-16,d04e691b1bef080720344ab05bd607bd,1372457237,39.432092,-80.610049,0,0.8274276,1
21721,2020-06-28 22:12:08,3581130339108561,"fraud_Labadie, Treutel and Bode",shopping_net,1159.89,Gregory,Wood,M,622 Robert Summit,Akron,OH,44307,41.0695,-81.5488,272134,Call centre manager,1964-03-15,8a6c3bd7b38794bb2355ee761f5325b5,1372457528,40.763354,-81.317657,1,0.98382956,1
21747,2020-06-28 22:21:29,3573386445588324,fraud_Gerlach Inc,shopping_net,1051.14,Stephanie,Murphy,F,526 Stacy Walks,Barnard,SD,57426,45.7205,-98.5534,63,Systems developer,1969-10-30,64e62a158d8caaa54ad30e767fd8cab3,1372458089,46.45845,-98.578936,1,0.9773287,1
21919,2020-06-28 23:19:07,4635330563105903,fraud_Turner and Sons,shopping_pos,878.43,Christina,Rose,F,1984 Taylor Island Suite 836,Falls Church,VA,22046,38.8856,-77.1802,116155,Chartered accountant,1983-07-10,d5e3f7df460a54b29b624df86a4681e8,1372461547,39.682892,-76.608,0,0.7519397,1
21937,2020-06-28 23:24:26,3581130339108561,fraud_Fisher-Schowalter,shopping_net,1142.66,Gregory,Wood,M,622 Robert Summit,Akron,OH,44307,41.0695,-81.5488,272134,Call centre manager,1964-03-15,6cc195cdb0c39f3ab5d2b1a5860b86a2,1372461866,41.894724,-81.866035,1,0.98714477,1
21953,2020-06-28 23:28:24,3573386445588324,fraud_Miller-Harris,misc_net,777.75,Stephanie,Murphy,F,526 Stacy Walks,Barnard,SD,57426,45.7205,-98.5534,63,Systems developer,1969-10-30,745d3d22bf0b7eb753d2d08899f9666a,1372462104,45.128934,-98.292388,1,0.9905381,1
22013,2020-06-28 23:48:15,30551643947183,"fraud_Swaniawski, Lowe and Robel",shopping_pos,1664.65,Morgan,Smith,F,1441 Bradley Place,Grover,NC,28073,35.1836,-81.4552,5621,Toxicologist,1973-11-14,aa794a98f2558a7e84d14f28af086d7b,1372463295,35.002588,-82.30820899999999,0,0.9726333,1
22015,2020-06-28 23:48:51,3581130339108561,"fraud_Heathcote, Yost and Kertzmann",shopping_net,1197.26,Gregory,Wood,M,622 Robert Summit,Akron,OH,44307,41.0695,-81.5488,272134,Call centre manager,1964-03-15,041e573c99f5f86a5110a99a2227d976,1372463331,40.199599,-81.10859599999999,1,0.9888087,1
22087,2020-06-29 00:15:24,571844099986,"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,307.26,Susan,Mills,F,005 Cody Estates,Louisville,KY,40202,38.2507,-85.7476,736284,Engineering geologist,1952-04-02,3c07233862b52f7f1956a87a881df970,1372464924,37.582402,-85.696596,1,0.79237217,1
22236,2020-06-29 01:17:03,4761403817546679245,fraud_Lemke-Gutmann,shopping_net,969.7,Diana,Jacobs,F,69608 Perez Mountain Apt. 006,Viola,AR,72583,36.3924,-91.9932,1679,Psychiatric nurse,1986-05-02,4afe8724ad1ed51bca2f0d08c9529e3b,1372468623,37.310617,-92.913015,1,0.5500708,1
22427,2020-06-29 02:44:41,571844099986,fraud_Kunze Inc,grocery_pos,291.15,Susan,Mills,F,005 Cody Estates,Louisville,KY,40202,38.2507,-85.7476,736284,Engineering geologist,1952-04-02,d1fee4e236e02808b987557689681670,1372473881,37.790394,-85.506713,1,0.6109557,1
22594,2020-06-29 03:49:17,3526826139003047,fraud_Kunde-Sanford,misc_net,937.08,Nathan,Massey,M,5783 Evan Roads Apt. 465,Falmouth,MI,49632,44.2529,-85.01700000000001,1126,Furniture designer,1955-07-06,3a2ec52f7da713d4a5509b936a27d991,1372477757,44.882167,-85.633444,0,0.71671027,1
23216,2020-06-29 08:16:40,571844099986,"fraud_Osinski, Ledner and Leuschke",grocery_pos,344.74,Susan,Mills,F,005 Cody Estates,Louisville,KY,40202,38.2507,-85.7476,736284,Engineering geologist,1952-04-02,29adf16de2a376ca8ac610a8dad5d0dc,1372493800,37.618824,-85.43769300000001,1,0.713605,1
23304,2020-06-29 09:00:48,3559679414981506,fraud_Bogisich-Homenick,misc_net,801.52,Olivia,Stephenson,F,292 Cassidy Oval,Lowville,NY,13367,43.7893,-75.4156,8830,Theme park manager,1991-03-29,6295e48aef081245ccbc26cffaab4938,1372496448,44.347648,-74.811999,0,0.64861447,1
23609,2020-06-29 11:17:47,377234009633447,fraud_Simonis-Prohaska,misc_pos,1205.98,Theresa,Blackwell,F,43576 Kristina Islands,Shenandoah Junction,WV,25442,39.3716,-77.8229,1925,Systems developer,1966-02-14,623159b1f8c7a915122375a46c280b71,1372504667,38.489077,-78.477878,0,0.7807712,1
23917,2020-06-29 13:04:12,3563837241599446,fraud_Gleason-Macejkovic,shopping_net,1006.76,Timothy,Simmons,M,1049 John Ports Suite 057,Newberg,OR,97132,45.3099,-122.9685,28278,Research scientist (physical sciences),1977-07-17,372a574406b50270213e10e94cce5475,1372511052,45.70272,-123.625427,0,0.683438,1
23937,2020-06-29 13:09:26,3576021480694169,fraud_Boyer PLC,misc_pos,1495.43,Dawn,Gray,F,9486 Joel Common Suite 554,Topeka,KS,66618,39.1329,-95.7023,163415,Secondary school teacher,2004-12-30,388b0ae03471dd656e216999b9ce221c,1372511366,38.606874,-95.439677,0,0.7806986,1
24806,2020-06-29 17:26:08,2296006538441789,fraud_Stiedemann Inc,misc_pos,832.72,Judy,Hogan,F,4970 Michelle Burgs,Brooklyn,NY,11217,40.6816,-73.9798,2504700,Medical sales representative,1999-09-01,423aedf965beb3a4021f959f58a0842c,1372526768,41.340516,-73.232787,0,0.6236857,1
24869,2020-06-29 17:44:27,571844099986,fraud_Wilkinson Ltd,entertainment,443.97,Susan,Mills,F,005 Cody Estates,Louisville,KY,40202,38.2507,-85.7476,736284,Engineering geologist,1952-04-02,1dd7558077da437b22b45843f6d367ed,1372527867,37.737605,-86.051863,1,0.9894805,1
25007,2020-06-29 18:26:32,3551217896304745,fraud_Pacocha-Bauch,shopping_pos,943.64,Sara,Harris,F,597 Jenny Ford Apt. 543,Tupper Lake,NY,12986,44.232,-74.4905,6120,Chartered loss adjuster,1976-10-09,59f8d22889aad658d90c6ec8b525e470,1372530392,43.28998,-73.88069499999999,0,0.78156054,1
25264,2020-06-29 19:38:35,4173950183554608,"fraud_Terry, Johns and Bins",misc_pos,554.84,Stephen,Marshall,M,47144 Roberts Keys,Monmouth Beach,NJ,7750,40.333,-73.9809,3279,Health promotion specialist,1978-10-05,a5b60e37912e27a99c31875a58e628ba,1372534715,40.978316,-74.648134,0,0.5353651,1
25317,2020-06-29 19:54:05,30434173205605,"fraud_Kuhic, Bins and Pfeffer",shopping_net,1402.47,Kylie,Kirby,F,79816 Jackson Squares,Shedd,OR,97377,44.453,-123.1065,917,Radio broadcast assistant,1995-07-08,1825d956b76f9a8aaf7145c71a9006ab,1372535645,44.748046,-122.709703,0,0.91836625,1
25325,2020-06-29 19:56:02,4450831335606294,"fraud_Douglas, Schneider and Turner",shopping_pos,893.46,Donna,Davis,F,6760 Donovan Lakes,Clayton,OK,74536,34.5906,-95.38,1760,Occupational psychologist,1972-01-20,ef89072d08725cf7a46c4800d82d3ca8,1372535762,34.888286,-94.990273,0,0.7037786,1
25373,2020-06-29 20:07:56,4170689372027579,"fraud_Bins, Balistreri and Beatty",shopping_pos,1163.1,Samuel,Frey,M,830 Myers Plaza Apt. 384,Edmond,OK,73034,35.6665,-97.4798,116001,Media buyer,1993-05-10,c86103f04146876f6bad410d73b0d9fc,1372536476,35.662793,-97.965121,0,0.8407402,1
25396,2020-06-29 20:13:53,4089096483689733451,fraud_Hudson-Grady,shopping_pos,1090.29,Debra,Stark,F,686 Linda Rest,Kilgore,TX,75662,32.3836,-94.8653,24536,Multimedia programmer,1983-10-14,38da20a812c37afed9626e553815978f,1372536833,32.430893,-94.688767,0,0.7750855,1
25418,2020-06-29 20:21:44,3521417320836166,"fraud_Douglas, Schneider and Turner",shopping_pos,707.72,Angela,Hodges,F,08236 Kim Hill,Indianapolis,IN,46254,39.849,-86.272,910148,Firefighter,1975-11-30,a02c755e951325adba8bb7d4e8474dd3,1372537304,40.206544,-86.512394,0,0.801825,1
25419,2020-06-29 20:21:47,4716561796955522,fraud_Jast Ltd,shopping_net,2681.62,Lauren,Anderson,F,11014 Chad Lake Apt. 573,Heart Butte,MT,59448,48.2777,-112.8456,743,Water engineer,1972-05-04,fffe28401431792946a3d9208b7b386d,1372537307,47.964643,-113.48368,0,0.93947214,1
25792,2020-06-29 22:10:42,3528231451607350,fraud_Dooley Inc,shopping_pos,854.92,Lauren,Moreno,F,83719 Wilson Shore,Heislerville,NJ,8324,39.224,-74.9942,526,Exercise physiologist,1940-09-06,2be9e43e548dbb483e97a071c175e341,1372543842,38.759631,-74.136925,1,0.9461059,1
25864,2020-06-29 22:28:03,213178765398315,"fraud_Ruecker, Beer and Collier",shopping_net,3632.96,Alan,Colon,M,748 Bryan Fields Suite 935,Riverton,WY,82501,43.0351,-108.2024,19408,"Lecturer, higher education",1993-09-11,c27e5fddb116d29b8f452a93c7d6d55f,1372544883,42.397495,-108.769871,0,0.9235538,1
25921,2020-06-29 22:43:27,3528231451607350,fraud_Lockman Ltd,grocery_pos,320.36,Lauren,Moreno,F,83719 Wilson Shore,Heislerville,NJ,8324,39.224,-74.9942,526,Exercise physiologist,1940-09-06,3f34d846a251a3e8231c6a1a107c514d,1372545807,40.013038,-74.902923,1,0.91335696,1
